Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1998","1998","1000 tonnes","5294","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","1999","1999","1000 tonnes","5448","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","2000","2000","1000 tonnes","5680","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","2001","2001","1000 tonnes","5934","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","2002","2002","1000 tonnes","5721","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","2003","2003","1000 tonnes","6652","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","2004","2004","1000 tonnes","6644","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","2005","2005","1000 tonnes","6954","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","2006","2006","1000 tonnes","7168","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","2007","2007","1000 tonnes","7694","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","2008","2008","1000 tonnes","7786","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2923","Spices","2009","2009","1000 tonnes","7774","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1961","1961","1000 tonnes","84318","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1962","1962","1000 tonnes","92588","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1963","1963","1000 tonnes","92033","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1964","1964","1000 tonnes","99196","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1965","1965","1000 tonnes","101448","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1966","1966","1000 tonnes","103983","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1967","1967","1000 tonnes","108110","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1968","1968","1000 tonnes","110880","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1969","1969","1000 tonnes","114021","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1970","1970","1000 tonnes","122833","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1971","1971","1000 tonnes","124802","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1972","1972","1000 tonnes","126222","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1973","1973","1000 tonnes","141273","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1974","1974","1000 tonnes","143261","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1975","1975","1000 tonnes","143042","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1976","1976","1000 tonnes","148936","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1977","1977","1000 tonnes","149469","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1978","1978","1000 tonnes","154613","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1979","1979","1000 tonnes","164810","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1980","1980","1000 tonnes","168850","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1981","1981","1000 tonnes","166048","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1982","1982","1000 tonnes","177206","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1983","1983","1000 tonnes","176220","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1984","1984","1000 tonnes","172793","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1985","1985","1000 tonnes","173086","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1986","1986","1000 tonnes","172964","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1987","1987","1000 tonnes","179645","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1988","1988","1000 tonnes","179193","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1989","1989","1000 tonnes","185676","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1990","1990","1000 tonnes","184111","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1991","1991","1000 tonnes","190008","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1992","1992","1000 tonnes","189265","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1993","1993","1000 tonnes","191904","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1994","1994","1000 tonnes","194055","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1995","1995","1000 tonnes","201445","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1996","1996","1000 tonnes","209536","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1997","1997","1000 tonnes","214888","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1998","1998","1000 tonnes","212311","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","1999","1999","1000 tonnes","217306","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","2000","2000","1000 tonnes","215490","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","2001","2001","1000 tonnes","230596","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","2002","2002","1000 tonnes","238822","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","2003","2003","1000 tonnes","237859","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","2004","2004","1000 tonnes","248942","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","2005","2005","1000 tonnes","256564","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","2006","2006","1000 tonnes","268924","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","2007","2007","1000 tonnes","278283","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","2008","2008","1000 tonnes","272261","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2924","Alcoholic Beverages","2009","2009","1000 tonnes","274227","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1961","1961","1000 tonnes","70824","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1962","1962","1000 tonnes","74098","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1963","1963","1000 tonnes","78259","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1964","1964","1000 tonnes","79834","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1965","1965","1000 tonnes","83869","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1966","1966","1000 tonnes","87515","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1967","1967","1000 tonnes","91635","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1968","1968","1000 tonnes","94563","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1969","1969","1000 tonnes","96291","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1970","1970","1000 tonnes","99947","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1971","1971","1000 tonnes","104078","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1972","1972","1000 tonnes","107004","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1973","1973","1000 tonnes","107762","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1974","1974","1000 tonnes","113239","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1975","1975","1000 tonnes","114978","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1976","1976","1000 tonnes","117823","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1977","1977","1000 tonnes","121666","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1978","1978","1000 tonnes","126514","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1979","1979","1000 tonnes","131683","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1980","1980","1000 tonnes","135649","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1981","1981","1000 tonnes","138216","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1982","1982","1000 tonnes","139523","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1983","1983","1000 tonnes","144124","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1984","1984","1000 tonnes","148219","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1985","1985","1000 tonnes","153296","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1986","1986","1000 tonnes","157939","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1987","1987","1000 tonnes","163623","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1988","1988","1000 tonnes","169783","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1989","1989","1000 tonnes","172355","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1990","1990","1000 tonnes","178125","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1991","1991","1000 tonnes","182135","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1992","1992","1000 tonnes","185596","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1993","1993","1000 tonnes","189313","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1994","1994","1000 tonnes","195174","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1995","1995","1000 tonnes","200857","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1996","1996","1000 tonnes","203251","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1997","1997","1000 tonnes","208453","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1998","1998","1000 tonnes","216249","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","1999","1999","1000 tonnes","222019","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","2000","2000","1000 tonnes","228103","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","2001","2001","1000 tonnes","230299","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","2002","2002","1000 tonnes","237391","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","2003","2003","1000 tonnes","242900","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","2004","2004","1000 tonnes","247762","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","2005","2005","1000 tonnes","253776","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","2006","2006","1000 tonnes","260843","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","2007","2007","1000 tonnes","271067","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","2008","2008","1000 tonnes","278881","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2943","Meat","2009","2009","1000 tonnes","283696","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1961","1961","1000 tonnes","6110","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1962","1962","1000 tonnes","6469","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1963","1963","1000 tonnes","6804","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1964","1964","1000 tonnes","6830","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1965","1965","1000 tonnes","6930","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1966","1966","1000 tonnes","7201","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1967","1967","1000 tonnes","7512","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1968","1968","1000 tonnes","7722","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1969","1969","1000 tonnes","7731","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1970","1970","1000 tonnes","7915","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1971","1971","1000 tonnes","8025","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1972","1972","1000 tonnes","8207","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1973","1973","1000 tonnes","8267","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1974","1974","1000 tonnes","8589","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1975","1975","1000 tonnes","8884","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1976","1976","1000 tonnes","9224","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1977","1977","1000 tonnes","9374","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1978","1978","1000 tonnes","9660","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1979","1979","1000 tonnes","9805","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1980","1980","1000 tonnes","9969","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1981","1981","1000 tonnes","10138","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1982","1982","1000 tonnes","10160","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1983","1983","1000 tonnes","10392","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1984","1984","1000 tonnes","10676","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1985","1985","1000 tonnes","10912","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1986","1986","1000 tonnes","11138","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1987","1987","1000 tonnes","11360","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1988","1988","1000 tonnes","11603","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1989","1989","1000 tonnes","11774","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1990","1990","1000 tonnes","12246","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1991","1991","1000 tonnes","12495","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1992","1992","1000 tonnes","13355","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1993","1993","1000 tonnes","13444","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1994","1994","1000 tonnes","13713","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1995","1995","1000 tonnes","13986","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1996","1996","1000 tonnes","13995","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1997","1997","1000 tonnes","14405","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1998","1998","1000 tonnes","14734","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","1999","1999","1000 tonnes","15080","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","2000","2000","1000 tonnes","15261","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","2001","2001","1000 tonnes","15252","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","2002","2002","1000 tonnes","15512","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","2003","2003","1000 tonnes","15827","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","2004","2004","1000 tonnes","16038","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","2005","2005","1000 tonnes","16324","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","2006","2006","1000 tonnes","16620","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","2007","2007","1000 tonnes","17042","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","2008","2008","1000 tonnes","17459","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2945","Offals","2009","2009","1000 tonnes","17688","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1961","1961","1000 tonnes","18137","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1962","1962","1000 tonnes","18882","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1963","1963","1000 tonnes","19120","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1964","1964","1000 tonnes","19511","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1965","1965","1000 tonnes","20169","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1966","1966","1000 tonnes","20569","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1967","1967","1000 tonnes","21512","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1968","1968","1000 tonnes","21955","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1969","1969","1000 tonnes","21637","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1970","1970","1000 tonnes","22174","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1971","1971","1000 tonnes","23195","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1972","1972","1000 tonnes","23457","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1973","1973","1000 tonnes","23482","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1974","1974","1000 tonnes","24727","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1975","1975","1000 tonnes","24954","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1976","1976","1000 tonnes","25302","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1977","1977","1000 tonnes","26160","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1978","1978","1000 tonnes","26934","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1979","1979","1000 tonnes","27586","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1980","1980","1000 tonnes","27757","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1981","1981","1000 tonnes","27616","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1982","1982","1000 tonnes","27916","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1983","1983","1000 tonnes","28935","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1984","1984","1000 tonnes","29671","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1985","1985","1000 tonnes","30146","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1986","1986","1000 tonnes","30476","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1987","1987","1000 tonnes","30499","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1988","1988","1000 tonnes","31287","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1989","1989","1000 tonnes","31854","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1990","1990","1000 tonnes","31939","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1991","1991","1000 tonnes","31114","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1992","1992","1000 tonnes","29789","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1993","1993","1000 tonnes","29731","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1994","1994","1000 tonnes","29587","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1995","1995","1000 tonnes","29489","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1996","1996","1000 tonnes","29563","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1997","1997","1000 tonnes","29544","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1998","1998","1000 tonnes","30147","I","Imputed value"
"FBSH","Food Balances (-2013, old methodology and population)","001","World","5511","Production","S2946","Animal fats","1999","1999","1000 tonnes","31398","I","Imputed value"
